X,Y,OBJECTID,BUSLIC_ID,BUSLIC_LOCATION_ID,DEA_FACILITY_OWNER,DEA_FACILITY_NAME,DEA_BUSINESS_CONTACT,DEA_BUSINESS_PHONE,DEA_FACILITY_ADDRESS,DEA_STALLS,FAC_NAME,HRS_MONFRI,HRS_SAT,HRS_SUN,FAC_TYPE,RTE_1HR,RTE_2HR,RTE_3HR,RTE_ALLDAY,DISABLED,OP_NAME,OP_PHONE,OP_PHONE2,OP_WEB,PAYMENT_TYPE,OTHER,WEBNAME,REGIONID,OUTOFSERV,VACANT,STATUS,DATETIME,SIGNID
-122.324736906502153,47.596971389900069,242,614822,653864,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A218,JONATHAN DIAMOND,2062813100           ,"614 MAYNARD AVE S, SEATTLE, WA 98104",36,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A218,,N,,,,,,,
-122.335664540740709,47.589239523436511,243,589940,636326,INTERNATIONAL PARKING MGMT,IPM PARKING #37,JOAN SUNDBERG,2062540811           ,"1531 UTAH AV S, SEATTLE, WA   98134",220,,,,,GARAGE,4,6,8,16,,,,,http://www.ipmseattle.com/locations/lot.asp?id=477,,N,IPM,0,,,,,
-122.33248466664449,47.589269618524412,244,449120,533602,BASEBALL CLUB OF SEATTLE LP,SEATTLE MARINERS BALLPARK GARAGE,WATJEN BASEBALL CORP LP,2063464000           ,"1520 OCCIDENTAL AV S, SEATTLE, WA   98134",1695,,,,,,,,,,,,,,http://seattle.mariners.mlb.com/sea/ballpark/transportation/index.jsp?content=parking,,N,MARINERS BALLPARK GARAGE,0,,,,,
-122.334864126358539,47.592018803867724,245,5495,4590,THRIFTY PARK INC,U-PARK #86,KEN JR PHILLIPS,2062849797           ,"1201 1ST AV S, SEATTLE, WA   98101",224,,,,,SURFACE LOT,7,,,10,,,,,,http://www.u-parksystem.com/locations/lot.asp?id=3,N,U-PARK,0,,,,,
-122.322187165995103,47.590394569195176,246,588403,635171,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A232,JONATHAN DIAMOND,2062846303           ,"1410 AIRPORT WY S, SEATTLE, WA   98134",26,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A232,,N,DIAMOND,0,,,,,
-122.322250774803464,47.590597692519061,247,624947,661114,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING # A395,JONATHAN DIAMOND,2062843100           ,"1400 AIRPORT WAY S, SEATTLE, WA 98134",20,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A395,,N,,,,,,,
-122.333683700389898,47.593302624604213,248,139348,125205,APPLE MARVIN J,DOME PARKING,MARVIN APPLE,4253491700           ,"1030 1ST AV S, SEATTLE, WA   98134",120,,,,,,,,,,,,,,,,Y,DOME,0,,,,,
-122.350352959798158,47.646647596056361,249,600951,644071,UNITED PARKING SERVICES LLC,UNITED PARKING # 4540,JONATHAN DIAMOND,0000000000           ,"314 NICKERSON ST, SEATTLE, WA   98109",15,,,,,,,,,,,,,,,,N,UNITED,0,,,,,
-122.313861447335626,47.662412662956214,250,57570,52864,UNIVERSITY DISTRICT PARKING ASSOCS  INC,U-DISTRICT PARKING #10,,2065277006           ,"4526 BROOKLYN AV NE, SEATTLE, WA   98105",72,,,,,,,,,,,,,,,,N,U-DISTRICT PARKING LOT,0,,,,,
-122.326895926511185,47.584542008336911,251,207478,185997,KIRBY TODD S,LMA PROPERTY MANAGEMENT,TODD KIRBY,4253355541           ,"1919 6TH AV S, SEATTLE, WA   98134",80,,,,,,,,,,,,,,,,Y,LMA PROPERTY MANAGEMENT,0,,,,,
-122.346534683889232,47.610691864087386,252,497902,568632,MARRIOTT INTERNATIONAL INC,SEATTLE WATERFRONT MARRIOTT,MARGERY BRENEMAN,2064435000           ,"2100 ALASKAN WY, SEATTLE, WA   98121",119,,,,,,,,,,,,,,,,N,SEATTLE WATERFRONT MARRIOTT,0,,,,,
-122.335141264601177,47.599513199423917,253,500057,570059,IMPERIAL PARKING US INC,IMPARK #35,EDWARD DANYLUK,2066848410           ,"74 S JACKSON ST, SEATTLE, WA   98104",160,,6:30am-7pm,CLOSED,CLOSED,,2,4,,18,,,,,,,N,IMPARK,0,,,,,
-122.336803046448139,47.622212018870286,254,599100,642660,STANDARD PARKING CORP,AMAZON GARAGE 1A,BILL BEATTIE,2066247040           ,"410 TERRY AV N, SEATTLE, WA   98109",409,,,,,,,,,,,,,,,,Y,,0,,,,,
-122.310515981278414,47.662616752715621,255,442599,52868,UNIVERSITY DISTRICT PARKING ASSOCS  INC,UCC,,2065277006           ,"4550 16TH AV NE, SEATTLE, WA   98105",39,,,,,,,,,,,,,,,,Y,UCC,0,,,,,
-122.347417375984605,47.619195646347414,256,418706,513327,KEY PARK NORTHWEST INC,KEY PARK NORTHWEST #107,GERALD FISH,2064438400           ,"120 5TH AV N, SEATTLE, WA   98109",10,Trust Parking,24 hours,24 hours,24 hours,SURFACE LOT,6,6,,16,,Key Park Northwest,,,,,N,KEY PARK NORTHWEST,0,,,,,
-122.336190046006692,47.624060364513682,257,599102,642663,STANDARD PARKING CORP,AMAZON #3,BILL BEATTIE,2066247040           ,"551 BOREN AV N, SEATTLE, WA 98109",374,,,,,,,,,,,,,,,,Y,,0,,,,,
-122.336475922868374,47.598807370074539,258,479779,555871,TOTAL TERMINALS INTERNATIONAL LLC,TOTAL TERMINALS INTERNATIONAL LLC,H KIM,5624677426           ,"401 ALASKAN WY S #T-46, SEATTLE, WA   98104",188,,,,,,,,,,,,,,,,Y,TOTAL TERMINALS INTERNATIONAL LLC,0,,,,,
-122.314578585143167,47.602845517017123,259,574710,595346,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A963,JONATHAN DIAMOND,2062843100           ,"153 14TH AV, SEATTLE, WA   98122",98,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,
-122.332115250563049,47.608092668095146,260,435088,525026,TODAYS HOTEL SEATTLE CORP,CROWNE PLAZA HOTEL,MIND ZEN,2064641980           ,"1113 6TH AV, SEATTLE, WA   98101",98,Crowne Plaza Hotel,,,,GARAGE,,,,,,,,,,,N,CROWNE PLAZA HOTEL,0,,,,,
-122.333279043636665,47.603661687145006,261,595696,640396,CAPLANS RAINBOW PARKING INC,CAPLANS RAINBOW PARKING INC,DENNIS CAPLAN,2066822991           ,"214 COLUMBIA ST, SEATTLE, WA   98104",80,,,,,,,,,,,,,,,,Y,CAPLAN RAINBOW,0,,,,,
-122.333367688937514,47.604591366291089,262,505593,573913,CASCADE PARKING INC,CASCADE PARKING,TSEGAI HABTEMICHAEL,2065874322           ,"823 3RD AV, SEATTLE, WA   98104",37,,,,,SURFACE LOT,,,,,1,Cascade,(206) 748-7595,,http://cascadeparking.com/main/,,N,CASCADE,0,,,,,
-122.341119858983234,47.616409469190813,263,445068,530472,IMPERIAL PARKING US INC,IMPARK #4,EDWARD DANYLUK,2063811789           ,"2200 6TH AV, SEATTLE, WA   98101",216,Denny Building Garage - Lot #4,6:00am - 6:00pm,Closed,Closed,GARAGE,6,10,14,17,,IMPARK,,,"https://lots.impark.com/imp?_ga=1.69261712.147180094.1470262460#details=25,4",,N,IMPARK,0,,,,,
-122.331993997812049,47.618007762719785,264,686471,704684,IMPERIAL PARKING US INC,IMPARK #136,EDWARD DANYLUK,2063811789           ,"1200 STEWART ST, SEATTLE, WA 98101",120,1200 Stewart - Lot #136,,,,SURFACE LOT,6,12,17,25,,IMPARK,,,"https://lots.impark.com/imp?_ga=1.69261712.147180094.1470262460#details=25,136",,N,,,,,,,
-122.336951300743863,47.613194342866741,265,548232,605781,IMPERIAL PARKING US INC,IMPARK #60,EDWARD DANYLUK,2063811789           ,"1801 6TH AV, SEATTLE, WA   98101",30,Vance BOA - Lot #60,24 hours,24 hours,24 hours,SURFACE LOT,9,18,,24,1,IMPARK,,,"https://lots.impark.com/imp?_ga=1.69261712.147180094.1470262460#details=25,60",,N,IMPARK,0,,,,,
-122.340982965064569,47.615127885540872,266,469208,548440,IMPERIAL PARKING US INC,IMPARK #13,EDWARD DANYLUK,2063811789           ,"2120 5TH AV, SEATTLE, WA   98121",28,2120 5th Avenue - Lot #13,24 hours,24 hours,24 hours,SURFACE LOT,5,5,,17,,IMPARK,,,https://lots.impark.com/imp?_ga=1.69261712.147180094.1470262460#,,N,IMPARK,0,,,,,
-122.337253046873229,47.613907059271206,267,531568,593012,IMPERIAL PARKING US INC,IMPARK #33,EDWARD DANYLUK,2063811789           ,"600 STEWART ST, SEATTLE, WA   98101",100,Plaza 600 - Lot #33,24 hours,24 hours,24 hours,GARAGE,10,14,14,32,,IMPARK,,,"https://lots.impark.com/imp?_ga=1.69261712.147180094.1470262460#details=25,33",,N,IMPARK,0,,,,,
-122.336443844875987,47.613560331746804,268,548233,605782,IMPERIAL PARKING US INC,IMPARK #59 & 61,EDWARD DANYLUK,2063811789           ,"1818 6TH AV, SEATTLE, WA   98101",85,"Tower Building Surface Lot - Lot #59; Lloyd Surface Lot - Lot #61",24 hours,24 hours,24 hours,SURFACE LOT,8,16,24,,,IMPARK,,,"https://lots.impark.com/imp?_ga=1.69261712.147180094.1470262460#details=25,59",,N,IMPARK,0,,,,,
-122.338031218376301,47.604487135942122,269,617364,655407,IMPERIAL PARKING US INC,IMPARK #            - WATERFRONT PLACE GARAGE,EDWARD DANYLUK,2063811789           ,"1109 WESTERN AV, SEATTLE, WA 98101",194,Waterfront Place - Lot 103,,,,GARAGE,6,,,,,IMPARK,,,"https://lots.impark.com/imp?_ga=1.48952358.1277140387.1429651959#details=25,103",,N,WATERFRONT PLACE GARAGE,22,N,0,1,2017-10-01T16:51:56.000Z,G19
-122.338398943777591,47.612917721690771,270,632034,665930,IMPERIAL PARKING US INC,IMPERIAL PARKING #106,EDWARD DANYLUK,2063811789           ,"1903 5TH AVE, SEATTLE, WA 98101",48,5th & Stewart Park LLC - Lot #106,,,,GARAGE,11,,,,,IMPARK,,,"https://lots.impark.com/imp?_ga=1.69261712.147180094.1470262460#details=25,106",,N,,,,,,,
-122.321566015251761,47.606625397097666,271,685818,704189,IMPERIAL PARKING US INC,IMPARK #132,EDWARD DANYLUK,2063811789           ,"515 MINOR AVE, SEATTLE, WA 98101",297,First Hill Medical Building - Lot #132,,,,"GARAGE, SURFACE LOT",7,9,,,,IMPARK,,,"https://lots.impark.com/imp?_ga=1.69261712.147180094.1470262460#details=25,132",,N,,,,,,,
-122.321216695925003,47.613180712682542,272,575117,625374,IMPERIAL PARKING US INC,IMPARK #72,EDWARD DANYLUK,2063811789           ,"1401 BROADWAY, SEATTLE, WA   98122",277,Harvard Market Lot #72,6:00am - 12:00am,6:00am - 12:00am,6:00am - 12:00am,GARAGE/SURFACE LOT,5,,,21,,IMPARK,,,"https://lots.impark.com/imp?_ga=1.48952358.1277140387.1429651959#details=25,72",,N,IMPARK,0,,,,,
-122.344585637478019,47.615271063278257,273,426744,519369,REPUBLIC PARKING N W INC,REPUBLIC PARKING #155,GARY BECK,2067834144           ,"314 BELL ST, SEATTLE, WA   98121",21,,24 hours,24 hours,24 hours,SURFACE LOT,6,6,9,14,,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-155,,N,REPUBLIC,0,,,,,
-122.340410809195035,47.615307134116549,274,628777,663737,IMPERIAL PARKING US INC,VIA 6 - LOT #109,EDWARD DANYLUK,206381789            ,"2121 6TH AVE, SEATTLE, WA 98121",434,,,,,,3,3,10,28,,IMPARK,,,"https://lots.impark.com/imp?_ga=1.69261712.147180094.1470262460#details=25,109",,N,,,,,,,
-122.341857139480894,47.61145263684417,275,426747,519374,REPUBLIC PARKING N W INC,REPUBLIC PARKING #158,GARY BECK,2067834144           ,"1935 2ND AV, SEATTLE, WA   98101",16,,24 hours,24 hours,24 hours,SURFACE LOT,9,9,12,33,1,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-158,,N,REPUBLIC,0,,,,,
-122.349472341694721,47.611373365988186,276,547841,605509,REPUBLIC PARKING N W INC,REPUBLIC PARKING #29 - PIER 66,GARY BECK,2067834144           ,"2225 ALASKAN WY, SEATTLE, WA   98121",29,,6:00am - 4:30pm,6:00am - 4:30pm,6:00am - 4:30pm,SURFACE LOT,2,4,6,12,,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-029,,N,REPUBLIC - PIER 66,0,,,,,
-122.346484647366552,47.621899137311331,277,594961,639858,REPUBLIC PARKING N W INC,REPUBLIC #30-131 ADLER LOT,GARY BECK,2067834144           ,"333 TAYLOR AV N, SEATTLE, WA   98109",21,,,,,SURFACE LOT,,,,,1,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-131,,N,REPUBLIC ADLER LOT,0,,,,,
-122.339033530624064,47.612294863958887,278,445066,530469,IMPERIAL PARKING US INC,IMPARK #2,EDWARD DANYLUK,2063811789           ,"1913 4TH AVE, SEATTLE, WA   98101",178,,6:30am-11pm,8am-1am,9am-8pm,GARAGE,5,10,15,27,8,IMPARK,,,"https://lots.impark.com/imp?_ga=1.69261712.147180094.1470262460#details=25,2",,N,IMPARK,0,,,,,
-122.33277264726658,47.611382208339776,279,531570,593015,IMPERIAL PARKING US INC,IMPARK #53,EDWARD DANYLUK,2063811789           ,"701 PIKE ST, SEATTLE, WA   98101",233,One Convention Place - Lot #53,6:00am - 12:00am,6:00am - 12:00am,6:00am - 12:00am,GARAGE,9,12,15,31,,IMPARK,,,"https://lots.impark.com/imp?_ga=1.69261712.147180094.1470262460#details=25,53",,N,IMPARK,,,,,,
-122.347479442069243,47.611163952,280,509678,576659,REPUBLIC PARKING N W INC,REPUBLIC #221,GARY BECK,2067834144           ,"2200 ALASKAN WY, SEATTLE, WA   98121",37,World Trade Center West,6:00am - 1:00am,6:00am - 2:00am,6:00am - 1:00am,GARAGE,6,12,14,22,,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-221,,N,REPUBLIC,0,,,,,
-122.345238839366516,47.61778628550443,281,410819,507523,REPUBLIC PARKING N W INC,REPUBLIC #11,GARY BECK,2067834144           ,"500 WALL ST, SEATTLE, WA   98121",205,Skye at Belltown,6:45am - 6:30pm,10:00am - 6:00pm,Closed,GARAGE,2.75,5,6.50,12,5,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-011,,N,REPUBLIC,0,,,,,
-122.355892598861871,47.620763281544839,282,83120,76134,REPUBLIC PARKING N W INC,REPUBLIC PARKING #515D,GARY BECK,2067834144           ,"233 1ST AV N, SEATTLE, WA   98109",30,,24 hours,24 hours,24 hours,SURFACE LOT,4,4,13,13,1,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-515D,,N,REPUBLIC,0,,,,,
-122.359577012984445,47.618906443520352,283,558992,613599,REPUBLIC PARKING N W INC,REPUBLIC PARKING #554 - PI BLDG,GARY BECK,2067834144           ,"101 ELLIOTT AV W, SEATTLE, WA   98119",225,PI Building,7:00am-7:00pm,CLOSED,CLOSED,GARAGE,6,8,11,21,1,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-554,,N,REPUBLIC - PI BLDG,0,,,,,
-122.339595019179967,47.630001129224723,284,565791,618335,REPUBLIC PARKING N W INC,REPUBLIC PARKING #30-556 - AGC BUILDING,GARY BECK,2067834144           ,"1200 WESTLAKE AV N, SEATTLE, WA   98109",339,AGC Building,24 hours,24 hours,24 hours,SURFACE LOT,7,10,12,16,,Republic Parking Northwest,(206) 783-4144,,http://www.rpnw.com/lot/seattle/30-556,,N,REPUBLIC - AGC BUILDING,0,,,,,
-122.384340013719694,47.669258586925636,285,591236,637235,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WU88,JONATHAN DIAMOND,2062843100           ,"5512 22ND AV NW, SEATTLE, WA   98107",25,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WU88,,N,DIAMOND,0,,,,,
-122.349225189393536,47.626718773726111,286,624353,660621,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A389 - MERRILL GARDENS Q A,JONATHAN DIAMOND,2063843100           ,"805 4TH AVE N, SEATTLE, WA 98109",35,,,,,GARAGE,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A389,,N,,,,,,,
-122.325920741145239,47.614492154397851,287,654042,681526,REPUBLIC PARKING N W INC,REPUBLIC PARKING #30-006 - SUMMIT GARAGE,GARY BECK,2067834144           ,"420 E PIKE ST, SEATTLE, WA 98122",113,Summit Building Garage,6:00am - 10:00pm,8:00am - 12:00am,Closed,GARAGE,7,7,15,15,,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-006,,N,,,,,,,
-122.344014988715358,47.611558670374293,288,680595,700433,REPUBLIC PARKING N W INC,MARKET PLACE TOWER #30-512,GARY BECK,2067834144           ,"2025 1ST AVE, SEATTLE, WA 98121",186,Market Place Tower,,,,GARAGE,8,14,16,30,,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-512,,N,,,,,,,
-122.331343507237833,47.617828427739994,289,534443,593917,DIAMOND PARKING SERVICES LLC,DIAMOND  #A251,JONATHAN DIAMOND,2062843100           ,"1820 MINOR AV, SEATTLE, WA   98101",22,,,,,GARAGE,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A251,,N,DIAMOND,0,,,,,
-122.327581744963993,47.615984988373683,290,588666,635361,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A475 BOTTOM,JONATHAN DIAMOND,2062843100           ,"1620 MELROSE AVE, SEATTLE, WA 98122",19,,,,,GARAGE,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A475,,N,,,,,,,
-122.330552478904309,47.617263316452359,291,534490,593934,DIAMOND PARKING SERVICES LLC,DIAMOND  #A257,JONATHAN DIAMOND,2062843100           ,"1204 HOWELL ST, SEATTLE, WA   98102",16,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A257,,N,DIAMOND,0,,,,,
-122.332282067616333,47.617559300908994,292,666619,690379,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A477,JONATHAN DIAMOND,2062843100           ,"1901 MINOR AVE, SEATTLE, WA 98101",72,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A477,,N,,,,,,,
-122.338457505292027,47.617065386197282,293,588421,635159,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A072,JONATHAN DIAMOND,2062846303           ,"2115 WESTLAKE AV, SEATTLE, WA 98121",21,,,,,SURFACE LOT,,,,,1,Diamond Parking Service,,,http://www.diamondparking.com/find-parking-locations/details/?code=A072,,N,DIAMOND,0,,,,,
-122.332613234982148,47.61664686896772,294,693186,532324,ACE PARKING MANAGEMENT INC,HILTON GARDEN INN,BRYAN COLLINS,2066289042           ,"1821 BOREN AVE, SEATTLE, WA 98101",100,Hilton Garden Inn Seattle,6:00am - 11:00pm,6:00am - 11:00pm,6:00am - 11:00pm,,,,,,,,,,http://www.aceparking.com/find-parking/,,N,,,,,,,
-122.333758494742298,47.582579482367251,295,493030,4602,THRIFTY PARK INC,U-PARK  #098,KEN JR PHILLIPS,2066245353           ,"2246 1ST AV S, SEATTLE, WA   98134",56,Stadium Parking Lot #98,Self park location,Self park location,Self park location,SURFACE LOT,,,,,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/lot.asp?id=326,,N,U-PARK,0,,,,,
-122.354707323293923,47.651067799990805,296,5467,4576,THRIFTY PARK INC,U-PARK #72,KEN JR PHILLIPS,2062849797           ,"173 N 35TH ST, SEATTLE, WA   98133",36,,,,,SURFACE LOT,7,7,,10,,U-Park System,,,http://www.u-parksystem.com/locations/lot.asp?id=305,,N,U-PARK,0,,,,,
-122.345342757648197,47.613022624583195,297,575056,4586,THRIFTY PARK INC,U-PARK #82,KEN JR PHILLIPS,2062849797           ,"2210 1ST AV, SEATTLE, WA",29,Belltown Lot #82,,,,SURFACE LOT,12,12,,20,1,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/lot.asp?id=361,,N,U-PARK,0,,,,,
-122.334095610994567,47.616885343647937,298,5354,4519,THRIFTY PARK INC,U-PARK #14,KEN JR PHILLIPS,2062849797           ,"1920 TERRY AV, SEATTLE, WA   98101",27,Denny Triangle Lot #14,,,,SURFACE LOT,10,10,,15,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/lot.asp?id=258,,N,U-PARK,0,,,,,
-122.348349969587929,47.612972143678888,299,5527,4606,THRIFTY PARK INC,U-PARK #102,KEN JR PHILLIPS,2319349797           ,"2317 WESTERN AV, SEATTLE, WA   98121",28,Belltown Lot #102,,,,SURFACE LOT,7,7,,12,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/lot.asp?id=330,,N,U-PARK,0,,,,,
-122.354361554334773,47.624312141094826,300,5344,4514,THRIFTY PARK INC,U-PARK #9,KEN JR PHILLIPS,2062849797           ,"115 MERCER ST, SEATTLE, WA   98109",23,Seattle Center Lot #9,Self park location,Self park location,Self park location,SURFACE LOT,7,7,,10,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/lot.asp?id=254,,N,U-PARK,0,,,,,
-122.356946824665059,47.621929080464945,301,5326,4505,THRIFTY PARK INC,U-PARK #100,KEN JR PHILLIPS,2062849797           ,"5 W HARRISON ST, SEATTLE, WA   98119",17,Queen Anne #100,6:00am - 6:00pm,Self park location,Self park location,SURFACE LOT,5,5,,10,1,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/lot.asp?id=328,,N,U-PARK,0,,,,,
-122.352392924197929,47.625279074632587,302,575046,4517,THRIFTY PARK INC,U-PARK #12,KEN JR PHILLIPS,2066247979           ,"201 ROY ST, SEATTLE, WA   98109",60,Seattle Opera Lot #12,Self park location,Self park location,Self park location,SURFACE LOT,10,10,,12,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/lot.asp?id=256,,N,U-PARK,0,,,,,
-122.329880718507283,47.605007373502588,303,560693,614872,IMPERIAL PARKING US INC,IMPARK #65,EDWARD DANYLUK,2063811789           ,"700 5TH AV, SEATTLE, WA 98104",643,SMT Garage,6am-10pm,CLOSED,CLOSED,GARAGE,9,12,,24,,"Ace Parking Management, Inc.",(206) 381-1789,,"https://lots.impark.com/imp?_ga=1.69261712.147180094.1470262460#details=25,65",,N,IMPARK,0,,,,,
-122.332017279173627,47.60909042243982,304,559032,613634,ACE PARKING MANAGEMENT INC,ACE PARKING - PARK PLACE BUILDING,BRYAN COLLINS,2069031219           ,"1200 6TH AV, SEATTLE, WA   98101",165,Park Place Building,6:00am - 6:00pm,Closed,Closed,GARAGE,,,,,6,"Ace Parking Management, Inc.",,,http://www.aceparking.com/find-parking/,,N,ACE PARKING - PARK PLACE BUILDING,0,,,,,
-122.350297622181358,47.659949718613511,305,666877,690564,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WX04,JONATHAN DIAMOND,2062843100           ,"4333 FREMONT AVE N, SEATTLE, WA 98103",13,Fremont,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WX04,,N,,,,,,,
-122.318463207233947,47.660850569667531,306,689722,705410,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WX10,JONATHAN DIAMOND,2062843100           ,"907 NE 45TH ST, SEATTLE, WA 98105",17,The Kennedy Building,,,,GARAGE,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WX10,,N,,,,,,,
-122.348018046628709,47.649928867604174,307,690584,595351,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #WX12,JONATHAN DIAMOND,2062843100           ,"743 N 35TH ST, SEATTLE, WA 98103",39,Fremont Lake View,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=WX12,,N,,,,,,,
-122.367468679190239,47.626246168405558,308,669059,595167,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A370,JONATHAN DIAMOND,2062843100           ,"660 ELLIOTT AVE W, SEATTLE, WA 98119",37,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A370,,N,,,,,,,
-122.382215546127242,47.648266969749621,309,534488,593933,DIAMOND PARKING SERVICES LLC,DIAMOND #A617,JONATHAN DIAMOND,2062843100           ,"2003 W DRAVUS ST, SEATTLE, WA 98199",78,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A617,,N,,,,,,,
-122.366556892150896,47.624736693896345,310,626772,662392,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A390,JONATHAN DIAMOND,2062843100           ,"601 ELLIOTT AVE W, SEATTLE, WA 98119",150,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A390,,N,,,,,,,
-122.342586815889192,47.629055014532184,311,691121,660191,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A628,JONATHAN DIAMOND,2062843100           ,"1101 DEXTER AVE N, SEATTLE, WA 98109",406,,,,,,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A628,,N,,,,,,,
-122.342638091850034,47.62736018602611,312,603327,645733,DIAMOND PARKING SERVICES LLC,DIAMOND PARLING #A310,JONATHAN DIAMOND,2062846303           ,"901 DEXTER AV N, SEATTLE, WA   98109",43,,,,,,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A310,,N,DIAMOND,0,,,,,
